protein,query,helper,smiles,affinity
HSP90AA1,2UWD,CHEMBL3342721,CC(C)c1cc(c(O)cc1O)c2noc(NC(=O)C3CC3)c2c4ccc(CN5CCCCC5)cc4,17.0
HSP90AA1,2UWD,CHEMBL467399,COc1c(C)cnc(Cn2cnc3c(Cl)nc(N)nc23)c1C,19.0
HSP90AA1,2UWD,CHEMBL3260492,Oc1cc(O)c(cc1Nc2ccccc2)C(=O)N3Cc4ccccc4C3,21.0
HSP90AA1,2UWD,CHEMBL3234761,CC(C)c1cc(c(O)cc1O)n2nncc2c3ccc(CN4CCN(Cc5ccccc5)CC4)cc3,27.0
HSP90AA1,2UWD,CHEMBL3360317,COc1nc(cs1)c2cc(F)ccc2[C@H]3Cc4nc(N)nc(C)c4C(=O)N3,27.0
HSP90AA1,2UWD,CHEMBL3600503,CCNC(=O)c1noc(c1C#CCN2CCS(=O)(=O)CC2)c3cc(C(C)C)c(O)cc3O,28.0
HSP90AA1,2UWD,CHEMBL3426784,CC(C)NCCCn1c(Sc2cc3OCOc3cc2I)nc4c(N)nccc14,28.0
HSP90AA1,2UWD,CHEMBL560895,CC1(C)CC(=O)c2c(C1)n(nc2C(F)(F)F)c3ccc(C(=O)N)c(N[C@@H]4CC[C@@H](O)CC4)c3,29.0
HSP90AA1,2UWD,CHEMBL3233488,CCNC(=O)c1noc2CCN(Cc12)C(=O)c3cc(C(C)C)c(O)cc3O,29.0
HSP90AA1,2UWD,CHEMBL404630,Oc1cc(O)c(cc1Cl)c2noc3ccc(NCCN4CCOCC4)cc23,30.0
HSP90AA1,2UWD,CHEMBL2419346,CN(C)c1cc2OCOc2cc1Sc3nc4c(N)nccc4n3CCNCC(C)(C)C,33.0
HSP90AA1,2UWD,CHEMBL3342586,COc1ccc(cc1)c2c(NC(=O)CC(C)C)onc2c3cc(Cl)c(O)cc3O,35.0
HSP90AA1,2UWD,CHEMBL3260480,Oc1cc(O)c(cc1C(=O)N2Cc3ccccc3C2)n4ccc5ccccc45,38.0
HSP90AA1,2UWD,CHEMBL3600795,CCNC(=O)c1noc(c1C#CC(C)(C)NC(=O)c2cccnc2)c3cc(C(C)C)c(O)cc3O,40.0
HSP90AA1,2XAB,CHEMBL3675264,COc1cccc(n1)c2cc(F)ccc2[C@H]3Cc4nc(N)nc(C)c4C(=N3)NO,3.0
HSP90AA1,2XAB,CHEMBL1407606,COC(=O)c1ccccc1OCCCOc2ccc(C)cc2OC,4.05
HSP90AA1,2XAB,CHEMBL2103879,CC(C)c1cc(C2=NNC(=O)N2c3ccc4c(ccn4C)c3)c(O)cc1O,5.0
HSP90AA1,2XAB,CHEMBL3234778,CCNC(=O)c1nnn(c2cc(C(C)C)c(O)cc2O)c1c3ccc(CNC4CCCCC4)cc3,6.8
HSP90AA1,2XAB,CHEMBL252164,CCNC(=O)c1noc(c2cc(C(C)C)c(O)cc2O)c1c3ccc(CN4CCOCC4)cc3,8.0
HSP90AA1,2XAB,CHEMBL3234777,CCNC(=O)c1nnn(c2cc(C(C)C)c(O)cc2O)c1c3ccc(CN4CC[C@@H](C4)N(C)C)cc3,13.0
HSP90AA1,2XAB,CHEMBL3342721,CC(C)c1cc(c(O)cc1O)c2noc(NC(=O)C3CC3)c2c4ccc(CN5CCCCC5)cc4,17.0
HSP90AA1,2XAB,CHEMBL467399,COc1c(C)cnc(Cn2cnc3c(Cl)nc(N)nc23)c1C,19.0
HSP90AA1,2XAB,CHEMBL3260492,Oc1cc(O)c(cc1Nc2ccccc2)C(=O)N3Cc4ccccc4C3,21.0
HSP90AA1,2XAB,CHEMBL3234761,CC(C)c1cc(c(O)cc1O)n2nncc2c3ccc(CN4CCN(Cc5ccccc5)CC4)cc3,27.0
HSP90AA1,2XAB,CHEMBL3360317,COc1nc(cs1)c2cc(F)ccc2[C@H]3Cc4nc(N)nc(C)c4C(=O)N3,27.0
HSP90AA1,2XAB,CHEMBL3600503,CCNC(=O)c1noc(c1C#CCN2CCS(=O)(=O)CC2)c3cc(C(C)C)c(O)cc3O,28.0
HSP90AA1,2XAB,CHEMBL3426784,CC(C)NCCCn1c(Sc2cc3OCOc3cc2I)nc4c(N)nccc14,28.0
HSP90AA1,2XAB,CHEMBL560895,CC1(C)CC(=O)c2c(C1)n(nc2C(F)(F)F)c3ccc(C(=O)N)c(N[C@@H]4CC[C@@H](O)CC4)c3,29.0
HSP90AA1,2XAB,CHEMBL3233488,CCNC(=O)c1noc2CCN(Cc12)C(=O)c3cc(C(C)C)c(O)cc3O,29.0
HSP90AA1,2XAB,CHEMBL404630,Oc1cc(O)c(cc1Cl)c2noc3ccc(NCCN4CCOCC4)cc23,30.0
HSP90AA1,2XAB,CHEMBL2419346,CN(C)c1cc2OCOc2cc1Sc3nc4c(N)nccc4n3CCNCC(C)(C)C,33.0
HSP90AA1,2XAB,CHEMBL3342586,COc1ccc(cc1)c2c(NC(=O)CC(C)C)onc2c3cc(Cl)c(O)cc3O,35.0
HSP90AA1,2XAB,CHEMBL3260480,Oc1cc(O)c(cc1C(=O)N2Cc3ccccc3C2)n4ccc5ccccc45,38.0
HSP90AA1,2XAB,CHEMBL3600795,CCNC(=O)c1noc(c1C#CC(C)(C)NC(=O)c2cccnc2)c3cc(C(C)C)c(O)cc3O,40.0
HSP90AA1,2XDK,CHEMBL3675264,COc1cccc(n1)c2cc(F)ccc2[C@H]3Cc4nc(N)nc(C)c4C(=N3)NO,3.0
HSP90AA1,2XDK,CHEMBL1407606,COC(=O)c1ccccc1OCCCOc2ccc(C)cc2OC,4.05
HSP90AA1,2XDK,CHEMBL2103879,CC(C)c1cc(C2=NNC(=O)N2c3ccc4c(ccn4C)c3)c(O)cc1O,5.0
HSP90AA1,2XDK,CHEMBL3234778,CCNC(=O)c1nnn(c2cc(C(C)C)c(O)cc2O)c1c3ccc(CNC4CCCCC4)cc3,6.8
HSP90AA1,2XDK,CHEMBL252164,CCNC(=O)c1noc(c2cc(C(C)C)c(O)cc2O)c1c3ccc(CN4CCOCC4)cc3,8.0
HSP90AA1,2XDK,CHEMBL3234777,CCNC(=O)c1nnn(c2cc(C(C)C)c(O)cc2O)c1c3ccc(CN4CC[C@@H](C4)N(C)C)cc3,13.0
HSP90AA1,2XDK,CHEMBL3342721,CC(C)c1cc(c(O)cc1O)c2noc(NC(=O)C3CC3)c2c4ccc(CN5CCCCC5)cc4,17.0
HSP90AA1,2XDK,CHEMBL467399,COc1c(C)cnc(Cn2cnc3c(Cl)nc(N)nc23)c1C,19.0
HSP90AA1,2XDK,CHEMBL3260492,Oc1cc(O)c(cc1Nc2ccccc2)C(=O)N3Cc4ccccc4C3,21.0
HSP90AA1,2XDK,CHEMBL3234761,CC(C)c1cc(c(O)cc1O)n2nncc2c3ccc(CN4CCN(Cc5ccccc5)CC4)cc3,27.0
HSP90AA1,2XDK,CHEMBL3360317,COc1nc(cs1)c2cc(F)ccc2[C@H]3Cc4nc(N)nc(C)c4C(=O)N3,27.0
HSP90AA1,2XDK,CHEMBL3600503,CCNC(=O)c1noc(c1C#CCN2CCS(=O)(=O)CC2)c3cc(C(C)C)c(O)cc3O,28.0
HSP90AA1,2XDK,CHEMBL3426784,CC(C)NCCCn1c(Sc2cc3OCOc3cc2I)nc4c(N)nccc14,28.0
HSP90AA1,2XDK,CHEMBL560895,CC1(C)CC(=O)c2c(C1)n(nc2C(F)(F)F)c3ccc(C(=O)N)c(N[C@@H]4CC[C@@H](O)CC4)c3,29.0
HSP90AA1,2XDK,CHEMBL3233488,CCNC(=O)c1noc2CCN(Cc12)C(=O)c3cc(C(C)C)c(O)cc3O,29.0
HSP90AA1,2XDK,CHEMBL404630,Oc1cc(O)c(cc1Cl)c2noc3ccc(NCCN4CCOCC4)cc23,30.0
HSP90AA1,2XDK,CHEMBL2419346,CN(C)c1cc2OCOc2cc1Sc3nc4c(N)nccc4n3CCNCC(C)(C)C,33.0
HSP90AA1,2XDK,CHEMBL3342586,COc1ccc(cc1)c2c(NC(=O)CC(C)C)onc2c3cc(Cl)c(O)cc3O,35.0
HSP90AA1,2XDK,CHEMBL3260480,Oc1cc(O)c(cc1C(=O)N2Cc3ccccc3C2)n4ccc5ccccc45,38.0
HSP90AA1,2XDK,CHEMBL3600795,CCNC(=O)c1noc(c1C#CC(C)(C)NC(=O)c2cccnc2)c3cc(C(C)C)c(O)cc3O,40.0
HSP90AA1,2XDL,CHEMBL3675264,COc1cccc(n1)c2cc(F)ccc2[C@H]3Cc4nc(N)nc(C)c4C(=N3)NO,3.0
HSP90AA1,2XDL,CHEMBL1407606,COC(=O)c1ccccc1OCCCOc2ccc(C)cc2OC,4.05
HSP90AA1,2XDL,CHEMBL2103879,CC(C)c1cc(C2=NNC(=O)N2c3ccc4c(ccn4C)c3)c(O)cc1O,5.0
HSP90AA1,2XDL,CHEMBL3234778,CCNC(=O)c1nnn(c2cc(C(C)C)c(O)cc2O)c1c3ccc(CNC4CCCCC4)cc3,6.8
HSP90AA1,2XDL,CHEMBL252164,CCNC(=O)c1noc(c2cc(C(C)C)c(O)cc2O)c1c3ccc(CN4CCOCC4)cc3,8.0
HSP90AA1,2XDL,CHEMBL3234777,CCNC(=O)c1nnn(c2cc(C(C)C)c(O)cc2O)c1c3ccc(CN4CC[C@@H](C4)N(C)C)cc3,13.0
HSP90AA1,2XDL,CHEMBL3342721,CC(C)c1cc(c(O)cc1O)c2noc(NC(=O)C3CC3)c2c4ccc(CN5CCCCC5)cc4,17.0
HSP90AA1,2XDL,CHEMBL467399,COc1c(C)cnc(Cn2cnc3c(Cl)nc(N)nc23)c1C,19.0
HSP90AA1,2XDL,CHEMBL3260492,Oc1cc(O)c(cc1Nc2ccccc2)C(=O)N3Cc4ccccc4C3,21.0
HSP90AA1,2XDL,CHEMBL3234761,CC(C)c1cc(c(O)cc1O)n2nncc2c3ccc(CN4CCN(Cc5ccccc5)CC4)cc3,27.0
HSP90AA1,2XDL,CHEMBL3360317,COc1nc(cs1)c2cc(F)ccc2[C@H]3Cc4nc(N)nc(C)c4C(=O)N3,27.0
HSP90AA1,2XDL,CHEMBL3600503,CCNC(=O)c1noc(c1C#CCN2CCS(=O)(=O)CC2)c3cc(C(C)C)c(O)cc3O,28.0
HSP90AA1,2XDL,CHEMBL3426784,CC(C)NCCCn1c(Sc2cc3OCOc3cc2I)nc4c(N)nccc14,28.0
HSP90AA1,2XDL,CHEMBL560895,CC1(C)CC(=O)c2c(C1)n(nc2C(F)(F)F)c3ccc(C(=O)N)c(N[C@@H]4CC[C@@H](O)CC4)c3,29.0
HSP90AA1,2XDL,CHEMBL3233488,CCNC(=O)c1noc2CCN(Cc12)C(=O)c3cc(C(C)C)c(O)cc3O,29.0
HSP90AA1,2XDL,CHEMBL404630,Oc1cc(O)c(cc1Cl)c2noc3ccc(NCCN4CCOCC4)cc23,30.0
HSP90AA1,2XDL,CHEMBL2419346,CN(C)c1cc2OCOc2cc1Sc3nc4c(N)nccc4n3CCNCC(C)(C)C,33.0
HSP90AA1,2XDL,CHEMBL3342586,COc1ccc(cc1)c2c(NC(=O)CC(C)C)onc2c3cc(Cl)c(O)cc3O,35.0
HSP90AA1,2XDL,CHEMBL3260480,Oc1cc(O)c(cc1C(=O)N2Cc3ccccc3C2)n4ccc5ccccc45,38.0
HSP90AA1,2XDL,CHEMBL3600795,CCNC(=O)c1noc(c1C#CC(C)(C)NC(=O)c2cccnc2)c3cc(C(C)C)c(O)cc3O,40.0
HSP90AA1,2XDX,CHEMBL3675264,COc1cccc(n1)c2cc(F)ccc2[C@H]3Cc4nc(N)nc(C)c4C(=N3)NO,3.0
HSP90AA1,2XDX,CHEMBL1407606,COC(=O)c1ccccc1OCCCOc2ccc(C)cc2OC,4.05
HSP90AA1,2XDX,CHEMBL2103879,CC(C)c1cc(C2=NNC(=O)N2c3ccc4c(ccn4C)c3)c(O)cc1O,5.0
HSP90AA1,2XDX,CHEMBL3234778,CCNC(=O)c1nnn(c2cc(C(C)C)c(O)cc2O)c1c3ccc(CNC4CCCCC4)cc3,6.8
HSP90AA1,2XDX,CHEMBL252164,CCNC(=O)c1noc(c2cc(C(C)C)c(O)cc2O)c1c3ccc(CN4CCOCC4)cc3,8.0
HSP90AA1,2XDX,CHEMBL3234777,CCNC(=O)c1nnn(c2cc(C(C)C)c(O)cc2O)c1c3ccc(CN4CC[C@@H](C4)N(C)C)cc3,13.0
HSP90AA1,2XDX,CHEMBL3342721,CC(C)c1cc(c(O)cc1O)c2noc(NC(=O)C3CC3)c2c4ccc(CN5CCCCC5)cc4,17.0
HSP90AA1,2XDX,CHEMBL467399,COc1c(C)cnc(Cn2cnc3c(Cl)nc(N)nc23)c1C,19.0
HSP90AA1,2XDX,CHEMBL3260492,Oc1cc(O)c(cc1Nc2ccccc2)C(=O)N3Cc4ccccc4C3,21.0
HSP90AA1,2XDX,CHEMBL3234761,CC(C)c1cc(c(O)cc1O)n2nncc2c3ccc(CN4CCN(Cc5ccccc5)CC4)cc3,27.0
HSP90AA1,2XDX,CHEMBL3360317,COc1nc(cs1)c2cc(F)ccc2[C@H]3Cc4nc(N)nc(C)c4C(=O)N3,27.0
HSP90AA1,2XDX,CHEMBL3426784,CC(C)NCCCn1c(Sc2cc3OCOc3cc2I)nc4c(N)nccc14,28.0
HSP90AA1,2XDX,CHEMBL3600503,CCNC(=O)c1noc(c1C#CCN2CCS(=O)(=O)CC2)c3cc(C(C)C)c(O)cc3O,28.0
HSP90AA1,2XDX,CHEMBL560895,CC1(C)CC(=O)c2c(C1)n(nc2C(F)(F)F)c3ccc(C(=O)N)c(N[C@@H]4CC[C@@H](O)CC4)c3,29.0
HSP90AA1,2XDX,CHEMBL3233488,CCNC(=O)c1noc2CCN(Cc12)C(=O)c3cc(C(C)C)c(O)cc3O,29.0
HSP90AA1,2XDX,CHEMBL404630,Oc1cc(O)c(cc1Cl)c2noc3ccc(NCCN4CCOCC4)cc23,30.0
HSP90AA1,2XDX,CHEMBL2419346,CN(C)c1cc2OCOc2cc1Sc3nc4c(N)nccc4n3CCNCC(C)(C)C,33.0
HSP90AA1,2XDX,CHEMBL3342586,COc1ccc(cc1)c2c(NC(=O)CC(C)C)onc2c3cc(Cl)c(O)cc3O,35.0
HSP90AA1,2XDX,CHEMBL3260480,Oc1cc(O)c(cc1C(=O)N2Cc3ccccc3C2)n4ccc5ccccc45,38.0
HSP90AA1,2XDX,CHEMBL3600795,CCNC(=O)c1noc(c1C#CC(C)(C)NC(=O)c2cccnc2)c3cc(C(C)C)c(O)cc3O,40.0
HSP90AA1,2XHT,CHEMBL3675264,COc1cccc(n1)c2cc(F)ccc2[C@H]3Cc4nc(N)nc(C)c4C(=N3)NO,3.0
HSP90AA1,2XHT,CHEMBL1407606,COC(=O)c1ccccc1OCCCOc2ccc(C)cc2OC,4.05
HSP90AA1,2XHT,CHEMBL2103879,CC(C)c1cc(C2=NNC(=O)N2c3ccc4c(ccn4C)c3)c(O)cc1O,5.0
HSP90AA1,2XHT,CHEMBL3234778,CCNC(=O)c1nnn(c2cc(C(C)C)c(O)cc2O)c1c3ccc(CNC4CCCCC4)cc3,6.8
HSP90AA1,2XHT,CHEMBL252164,CCNC(=O)c1noc(c2cc(C(C)C)c(O)cc2O)c1c3ccc(CN4CCOCC4)cc3,8.0
HSP90AA1,2XHT,CHEMBL3234777,CCNC(=O)c1nnn(c2cc(C(C)C)c(O)cc2O)c1c3ccc(CN4CC[C@@H](C4)N(C)C)cc3,13.0
HSP90AA1,2XHT,CHEMBL3342721,CC(C)c1cc(c(O)cc1O)c2noc(NC(=O)C3CC3)c2c4ccc(CN5CCCCC5)cc4,17.0
HSP90AA1,2XHT,CHEMBL467399,COc1c(C)cnc(Cn2cnc3c(Cl)nc(N)nc23)c1C,19.0
HSP90AA1,2XHT,CHEMBL3260492,Oc1cc(O)c(cc1Nc2ccccc2)C(=O)N3Cc4ccccc4C3,21.0
HSP90AA1,2XHT,CHEMBL3234761,CC(C)c1cc(c(O)cc1O)n2nncc2c3ccc(CN4CCN(Cc5ccccc5)CC4)cc3,27.0
HSP90AA1,2XHT,CHEMBL3360317,COc1nc(cs1)c2cc(F)ccc2[C@H]3Cc4nc(N)nc(C)c4C(=O)N3,27.0
HSP90AA1,2XHT,CHEMBL3600503,CCNC(=O)c1noc(c1C#CCN2CCS(=O)(=O)CC2)c3cc(C(C)C)c(O)cc3O,28.0
HSP90AA1,2XHT,CHEMBL3426784,CC(C)NCCCn1c(Sc2cc3OCOc3cc2I)nc4c(N)nccc14,28.0
HSP90AA1,2XHT,CHEMBL560895,CC1(C)CC(=O)c2c(C1)n(nc2C(F)(F)F)c3ccc(C(=O)N)c(N[C@@H]4CC[C@@H](O)CC4)c3,29.0
HSP90AA1,2XHT,CHEMBL3233488,CCNC(=O)c1noc2CCN(Cc12)C(=O)c3cc(C(C)C)c(O)cc3O,29.0
HSP90AA1,2XHT,CHEMBL404630,Oc1cc(O)c(cc1Cl)c2noc3ccc(NCCN4CCOCC4)cc23,30.0
HSP90AA1,2XHT,CHEMBL2419346,CN(C)c1cc2OCOc2cc1Sc3nc4c(N)nccc4n3CCNCC(C)(C)C,33.0
HSP90AA1,2XHT,CHEMBL3342586,COc1ccc(cc1)c2c(NC(=O)CC(C)C)onc2c3cc(Cl)c(O)cc3O,35.0
HSP90AA1,2XHT,CHEMBL3260480,Oc1cc(O)c(cc1C(=O)N2Cc3ccccc3C2)n4ccc5ccccc45,38.0
HSP90AA1,2XHT,CHEMBL3600795,CCNC(=O)c1noc(c1C#CC(C)(C)NC(=O)c2cccnc2)c3cc(C(C)C)c(O)cc3O,40.0
HSP90AA1,2XJG,CHEMBL3675264,COc1cccc(n1)c2cc(F)ccc2[C@H]3Cc4nc(N)nc(C)c4C(=N3)NO,3.0
HSP90AA1,2XJG,CHEMBL1407606,COC(=O)c1ccccc1OCCCOc2ccc(C)cc2OC,4.05
HSP90AA1,2XJG,CHEMBL2103879,CC(C)c1cc(C2=NNC(=O)N2c3ccc4c(ccn4C)c3)c(O)cc1O,5.0
HSP90AA1,2XJG,CHEMBL3234778,CCNC(=O)c1nnn(c2cc(C(C)C)c(O)cc2O)c1c3ccc(CNC4CCCCC4)cc3,6.8
HSP90AA1,2XJG,CHEMBL252164,CCNC(=O)c1noc(c2cc(C(C)C)c(O)cc2O)c1c3ccc(CN4CCOCC4)cc3,8.0
HSP90AA1,2XJG,CHEMBL3234777,CCNC(=O)c1nnn(c2cc(C(C)C)c(O)cc2O)c1c3ccc(CN4CC[C@@H](C4)N(C)C)cc3,13.0
HSP90AA1,2XJG,CHEMBL3342721,CC(C)c1cc(c(O)cc1O)c2noc(NC(=O)C3CC3)c2c4ccc(CN5CCCCC5)cc4,17.0
HSP90AA1,2XJG,CHEMBL467399,COc1c(C)cnc(Cn2cnc3c(Cl)nc(N)nc23)c1C,19.0
HSP90AA1,2XJG,CHEMBL3260492,Oc1cc(O)c(cc1Nc2ccccc2)C(=O)N3Cc4ccccc4C3,21.0
HSP90AA1,2XJG,CHEMBL3234761,CC(C)c1cc(c(O)cc1O)n2nncc2c3ccc(CN4CCN(Cc5ccccc5)CC4)cc3,27.0
HSP90AA1,2XJG,CHEMBL3360317,COc1nc(cs1)c2cc(F)ccc2[C@H]3Cc4nc(N)nc(C)c4C(=O)N3,27.0
HSP90AA1,2XJG,CHEMBL3600503,CCNC(=O)c1noc(c1C#CCN2CCS(=O)(=O)CC2)c3cc(C(C)C)c(O)cc3O,28.0
HSP90AA1,2XJG,CHEMBL3426784,CC(C)NCCCn1c(Sc2cc3OCOc3cc2I)nc4c(N)nccc14,28.0
HSP90AA1,2XJG,CHEMBL560895,CC1(C)CC(=O)c2c(C1)n(nc2C(F)(F)F)c3ccc(C(=O)N)c(N[C@@H]4CC[C@@H](O)CC4)c3,29.0
HSP90AA1,2XJG,CHEMBL3233488,CCNC(=O)c1noc2CCN(Cc12)C(=O)c3cc(C(C)C)c(O)cc3O,29.0
HSP90AA1,2XJG,CHEMBL404630,Oc1cc(O)c(cc1Cl)c2noc3ccc(NCCN4CCOCC4)cc23,30.0
HSP90AA1,2XJG,CHEMBL2419346,CN(C)c1cc2OCOc2cc1Sc3nc4c(N)nccc4n3CCNCC(C)(C)C,33.0
HSP90AA1,2XJG,CHEMBL3342586,COc1ccc(cc1)c2c(NC(=O)CC(C)C)onc2c3cc(Cl)c(O)cc3O,35.0
HSP90AA1,2XJG,CHEMBL3260480,Oc1cc(O)c(cc1C(=O)N2Cc3ccccc3C2)n4ccc5ccccc45,38.0
HSP90AA1,2XJG,CHEMBL3600795,CCNC(=O)c1noc(c1C#CC(C)(C)NC(=O)c2cccnc2)c3cc(C(C)C)c(O)cc3O,40.0
HSP90AA1,2XJJ,CHEMBL3675264,COc1cccc(n1)c2cc(F)ccc2[C@H]3Cc4nc(N)nc(C)c4C(=N3)NO,3.0
HSP90AA1,2XJJ,CHEMBL1407606,COC(=O)c1ccccc1OCCCOc2ccc(C)cc2OC,4.05
HSP90AA1,2XJJ,CHEMBL2103879,CC(C)c1cc(C2=NNC(=O)N2c3ccc4c(ccn4C)c3)c(O)cc1O,5.0
HSP90AA1,2XJJ,CHEMBL3234778,CCNC(=O)c1nnn(c2cc(C(C)C)c(O)cc2O)c1c3ccc(CNC4CCCCC4)cc3,6.8
HSP90AA1,2XJJ,CHEMBL252164,CCNC(=O)c1noc(c2cc(C(C)C)c(O)cc2O)c1c3ccc(CN4CCOCC4)cc3,8.0
HSP90AA1,2XJJ,CHEMBL3234777,CCNC(=O)c1nnn(c2cc(C(C)C)c(O)cc2O)c1c3ccc(CN4CC[C@@H](C4)N(C)C)cc3,13.0
HSP90AA1,2XJJ,CHEMBL3342721,CC(C)c1cc(c(O)cc1O)c2noc(NC(=O)C3CC3)c2c4ccc(CN5CCCCC5)cc4,17.0
HSP90AA1,2XJJ,CHEMBL467399,COc1c(C)cnc(Cn2cnc3c(Cl)nc(N)nc23)c1C,19.0
HSP90AA1,2XJJ,CHEMBL3260492,Oc1cc(O)c(cc1Nc2ccccc2)C(=O)N3Cc4ccccc4C3,21.0
HSP90AA1,2XJJ,CHEMBL3234761,CC(C)c1cc(c(O)cc1O)n2nncc2c3ccc(CN4CCN(Cc5ccccc5)CC4)cc3,27.0
HSP90AA1,2XJJ,CHEMBL3360317,COc1nc(cs1)c2cc(F)ccc2[C@H]3Cc4nc(N)nc(C)c4C(=O)N3,27.0
HSP90AA1,2XJJ,CHEMBL3600503,CCNC(=O)c1noc(c1C#CCN2CCS(=O)(=O)CC2)c3cc(C(C)C)c(O)cc3O,28.0
HSP90AA1,2XJJ,CHEMBL3426784,CC(C)NCCCn1c(Sc2cc3OCOc3cc2I)nc4c(N)nccc14,28.0
HSP90AA1,2XJJ,CHEMBL560895,CC1(C)CC(=O)c2c(C1)n(nc2C(F)(F)F)c3ccc(C(=O)N)c(N[C@@H]4CC[C@@H](O)CC4)c3,29.0
HSP90AA1,2XJJ,CHEMBL3233488,CCNC(=O)c1noc2CCN(Cc12)C(=O)c3cc(C(C)C)c(O)cc3O,29.0
HSP90AA1,2XJJ,CHEMBL404630,Oc1cc(O)c(cc1Cl)c2noc3ccc(NCCN4CCOCC4)cc23,30.0
HSP90AA1,2XJJ,CHEMBL2419346,CN(C)c1cc2OCOc2cc1Sc3nc4c(N)nccc4n3CCNCC(C)(C)C,33.0
HSP90AA1,2XJJ,CHEMBL3342586,COc1ccc(cc1)c2c(NC(=O)CC(C)C)onc2c3cc(Cl)c(O)cc3O,35.0
HSP90AA1,2XJJ,CHEMBL3260480,Oc1cc(O)c(cc1C(=O)N2Cc3ccccc3C2)n4ccc5ccccc45,38.0
HSP90AA1,2XJJ,CHEMBL3600795,CCNC(=O)c1noc(c1C#CC(C)(C)NC(=O)c2cccnc2)c3cc(C(C)C)c(O)cc3O,40.0
HSP90AA1,2XJX,CHEMBL3675264,COc1cccc(n1)c2cc(F)ccc2[C@H]3Cc4nc(N)nc(C)c4C(=N3)NO,3.0
HSP90AA1,2XJX,CHEMBL1407606,COC(=O)c1ccccc1OCCCOc2ccc(C)cc2OC,4.05
HSP90AA1,2XJX,CHEMBL2103879,CC(C)c1cc(C2=NNC(=O)N2c3ccc4c(ccn4C)c3)c(O)cc1O,5.0
HSP90AA1,2XJX,CHEMBL3234778,CCNC(=O)c1nnn(c2cc(C(C)C)c(O)cc2O)c1c3ccc(CNC4CCCCC4)cc3,6.8
HSP90AA1,2XJX,CHEMBL252164,CCNC(=O)c1noc(c2cc(C(C)C)c(O)cc2O)c1c3ccc(CN4CCOCC4)cc3,8.0
HSP90AA1,2XJX,CHEMBL3234777,CCNC(=O)c1nnn(c2cc(C(C)C)c(O)cc2O)c1c3ccc(CN4CC[C@@H](C4)N(C)C)cc3,13.0
HSP90AA1,2XJX,CHEMBL3342721,CC(C)c1cc(c(O)cc1O)c2noc(NC(=O)C3CC3)c2c4ccc(CN5CCCCC5)cc4,17.0
HSP90AA1,2XJX,CHEMBL467399,COc1c(C)cnc(Cn2cnc3c(Cl)nc(N)nc23)c1C,19.0
HSP90AA1,2XJX,CHEMBL3260492,Oc1cc(O)c(cc1Nc2ccccc2)C(=O)N3Cc4ccccc4C3,21.0
HSP90AA1,2XJX,CHEMBL3234761,CC(C)c1cc(c(O)cc1O)n2nncc2c3ccc(CN4CCN(Cc5ccccc5)CC4)cc3,27.0
HSP90AA1,2XJX,CHEMBL3360317,COc1nc(cs1)c2cc(F)ccc2[C@H]3Cc4nc(N)nc(C)c4C(=O)N3,27.0
HSP90AA1,2XJX,CHEMBL3600503,CCNC(=O)c1noc(c1C#CCN2CCS(=O)(=O)CC2)c3cc(C(C)C)c(O)cc3O,28.0
HSP90AA1,2XJX,CHEMBL3426784,CC(C)NCCCn1c(Sc2cc3OCOc3cc2I)nc4c(N)nccc14,28.0
HSP90AA1,2XJX,CHEMBL560895,CC1(C)CC(=O)c2c(C1)n(nc2C(F)(F)F)c3ccc(C(=O)N)c(N[C@@H]4CC[C@@H](O)CC4)c3,29.0
HSP90AA1,2XJX,CHEMBL3233488,CCNC(=O)c1noc2CCN(Cc12)C(=O)c3cc(C(C)C)c(O)cc3O,29.0
HSP90AA1,2XJX,CHEMBL404630,Oc1cc(O)c(cc1Cl)c2noc3ccc(NCCN4CCOCC4)cc23,30.0
HSP90AA1,2XJX,CHEMBL2419346,CN(C)c1cc2OCOc2cc1Sc3nc4c(N)nccc4n3CCNCC(C)(C)C,33.0
HSP90AA1,2XJX,CHEMBL3342586,COc1ccc(cc1)c2c(NC(=O)CC(C)C)onc2c3cc(Cl)c(O)cc3O,35.0
HSP90AA1,2XJX,CHEMBL3260480,Oc1cc(O)c(cc1C(=O)N2Cc3ccccc3C2)n4ccc5ccccc45,38.0
HSP90AA1,2XJX,CHEMBL3600795,CCNC(=O)c1noc(c1C#CC(C)(C)NC(=O)c2cccnc2)c3cc(C(C)C)c(O)cc3O,40.0
HSP90AA1,2YI0,CHEMBL3675264,COc1cccc(n1)c2cc(F)ccc2[C@H]3Cc4nc(N)nc(C)c4C(=N3)NO,3.0
HSP90AA1,2YI0,CHEMBL1407606,COC(=O)c1ccccc1OCCCOc2ccc(C)cc2OC,4.05
HSP90AA1,2YI0,CHEMBL2103879,CC(C)c1cc(C2=NNC(=O)N2c3ccc4c(ccn4C)c3)c(O)cc1O,5.0
HSP90AA1,2YI0,CHEMBL3234778,CCNC(=O)c1nnn(c2cc(C(C)C)c(O)cc2O)c1c3ccc(CNC4CCCCC4)cc3,6.8
HSP90AA1,2YI0,CHEMBL252164,CCNC(=O)c1noc(c2cc(C(C)C)c(O)cc2O)c1c3ccc(CN4CCOCC4)cc3,8.0
